5.33 -0.411245 2.88249 0.5
5.34 -0.382219 2.92217 0.5
5.35 -0.352811 2.95893 0.5
5.36 -0.323051 2.99272 0.5
5.37 -0.292967 3.02352 0.5
5.38 -0.26259 3.05131 0.5
5.39 -0.231951 3.07603 0.5
5.4 -0.20108 3.09769 0.5
5.41 -0.170008 3.11624 0.5
5.42 -0.138765 3.13168 0.5
5.43 -0.107384 3.14399 0.5
5.44 -0.0758961 3.15316 0.5
5.45 -0.0443318 3.15917 0.5
5.46 -0.0127232 3.16202 0.5
5.47 0.0188981 3.16171 0.5
5.48 0.0505005 3.15824 0.5
5.49 0.0820524 3.15161 0.5
5.5 0.113522 3.14183 0.5
5.51 0.144879 3.12891 0.5
5.52 0.17609 3.11286 0.5
5.53 0.207126 3.0937 0.5
5.54 0.237954 3.07145 0.5
5.55 0.268544 3.04612 0.5
5.56 0.298866 3.01775 0.5
5.57 0.328889 2.98636 0.5
5.58 0.358583 2.95198 0.5
5.59 0.387919 2.91465 0.5
5.6 0.416867 2.87441 0.5
5.61 0.445397 2.83129 0.5
5.62 0.473483 2.78534 0.5
5.63 0.501095 2.73661 0.5
5.64 0.528206 2.68514 0.5
5.65 0.554789 2.63099 0.5
5.66 0.580817 2.5742 0.5
5.67 0.606264 2.51484 0.5
5.68 0.631105 2.45297 0.5
5.69 0.655316 2.38864 0.5
5.7 0.67887 2.32193 0.5
5.71 0.701746 2.25289 0.5
5.72 0.723921 2.1816 0.5
5.73 0.745371 2.10813 0.5
5.74 0.766076 2.03255 0.5
5.75 0.786015 1.95494 0.5
5.76 0.805169 1.87538 0.5
5.77 0.823517 1.79393 0.5
5.78 0.841041 1.7107 0.5
5.79 0.857725 1.62575 0.5
5.8 0.873551 1.53918 0.5
5.81 0.888504 1.45107 0.5
5.82 0.902568 1.36151 0.5
5.83 0.915729 1.27059 0.5
5.84 0.927975 1.1784 0.5
5.85 0.939293 1.08503 0.5
5.86 0.949672 0.99057 0.5
5.87 0.959101 0.895123 0.5
5.88 0.967572 0.798782 0.5
5.89 0.975074 0.701641 0.5
5.9 0.981602 0.603799 0.5
5.91 0.987148 0.505354 0.5
5.92 0.991707 0.406402 0.5
5.93 0.995275 0.307045 0.5
5.94 0.997847 0.207381 0.5
5.95 0.999422 0.107509 0.5
5.96 0.999997 0.00752959 0.5
5.97 0.999572 -0.0924572 0.5
5.98 0.998148 -0.192352 0.5
5.99 0.995726 -0.292054 0.5
6 0.992308 -0.391464 0.5
6.01 0.987898 -0.490482 0.5
6.02 0.9825 -0.58901 0.5
6.03 0.97612 -0.686949 0.5
6.04 0.968764 -0.784202 0.5
6.05 0.960438 -0.88067 0.5
6.06 0.951153 -0.976257 0.5
6.07 0.940917 -1.07087 0.5
6.08 0.929739 -1.16441 0.5
6.09 0.917632 -1.25679 0.5
6.1 0.904608 -1.34791 0.5
6.11 0.890679 -1.43768 0.5
6.12 0.875859 -1.52601 0.5
6.13 0.860164 -1.61282 0.5
