1.48 -4.99688e-301	-9.99367e-299	1	0	100	inf
1.49 7.02304e-310	9.99375e-301	1	0	100	inf
1.5 -4.99676e-305	-9.99359e-303	1	0	100	inf
1.51 7.02304e-310	9.99367e-305	1	0	100	inf
1.52 -4.29449e-309	-9.9935e-307	1	0	100	inf
1.53 7.02304e-310	9.99355e-309	1	0	100	inf
1.54 7.01804e-310	-9.9969e-311	1	0	100	inf
1.55 7.02304e-310	9.64583e-313	1	0	100	inf
1.56 7.02304e-310	-4.47606e-314	1	0	100	inf
1.57 7.02304e-310	-3.46673e-314	1	0	100	inf
1.58 7.02304e-310	-3.47682e-314	1	0	100	inf
1.59 7.02304e-310	-3.47672e-314	1	0	100	inf
1.6 7.02304e-310	-3.47672e-314	1	0	100	inf
1.61 7.02304e-310	-3.47672e-314	1	0	100	inf
1.62 7.02304e-310	-3.47672e-314	1	0	100	inf
1.63 7.02304e-310	-3.47672e-314	1	0	100	inf
1.64 7.02304e-310	-3.47672e-314	1	0	100	inf
1.65 7.02304e-310	-3.47672e-314	1	0	100	inf
1.66 7.02304e-310	-3.47672e-314	1	0	100	inf
1.67 7.02304e-310	-3.47672e-314	1	0	100	inf
1.68 7.02304e-310	-3.47672e-314	1	0	100	inf
1.69 7.02304e-310	-3.47672e-314	1	0	100	inf
1.7 7.02304e-310	-3.47672e-314	1	0	100	inf
1.71 7.02304e-310	-3.47672e-314	1	0	100	inf
1.72 7.02304e-310	-3.47672e-314	1	0	100	inf
1.73 7.02304e-310	-3.47672e-314	1	0	100	inf
1.74 7.02304e-310	-3.47672e-314	1	0	100	inf
1.75 7.02304e-310	-3.47672e-314	1	0	100	inf
1.76 7.02304e-310	-3.47672e-314	1	0	100	inf
1.77 7.02304e-310	-3.47672e-314	1	0	100	inf
1.78 7.02304e-310	-3.47672e-314	1	0	100	inf
1.79 7.02304e-310	-3.47672e-314	1	0	100	inf
1.8 7.02304e-310	-3.47672e-314	1	0	100	inf
1.81 7.02304e-310	-3.47672e-314	1	0	100	inf
1.82 7.02304e-310	-3.47672e-314	1	0	100	inf
1.83 7.02304e-310	-3.47672e-314	1	0	100	inf
1.84 7.02304e-310	-3.47672e-314	1	0	100	inf
1.85 7.02304e-310	-3.47672e-314	1	0	100	inf
1.86 7.02304e-310	-3.47672e-314	1	0	100	inf
1.87 7.02304e-310	-3.47672e-314	1	0	100	inf
1.88 7.02304e-310	-3.47672e-314	1	0	100	inf
1.89 7.02304e-310	-3.47672e-314	1	0	100	inf
1.9 7.02304e-310	-3.47672e-314	1	0	100	inf
1.91 7.02304e-310	-3.47672e-314	1	0	100	inf
1.92 7.02304e-310	-3.47672e-314	1	0	100	inf
1.93 7.02304e-310	-3.47672e-314	1	0	100	inf
1.94 7.02304e-310	-3.47672e-314	1	0	100	inf
1.95 7.02304e-310	-3.47672e-314	1	0	100	inf
1.96 7.02304e-310	-3.47672e-314	1	0	100	inf
1.97 7.02304e-310	-3.47672e-314	1	0	100	inf
1.98 7.02304e-310	-3.47672e-314	1	0	100	inf
1.99 7.02304e-310	-3.47672e-314	1	0	100	inf
2 7.02304e-310	-3.47672e-314	1	0	100	inf
2.01 7.02304e-310	-3.47672e-314	1	0	100	inf
2.02 7.02304e-310	-3.47672e-314	1	0	100	inf
2.03 7.02304e-310	-3.47672e-314	1	0	100	inf
2.04 7.02304e-310	-3.47672e-314	1	0	100	inf
2.05 7.02304e-310	-3.47672e-314	1	0	100	inf
2.06 7.02304e-310	-3.47672e-314	1	0	100	inf
2.07 7.02304e-310	-3.47672e-314	1	0	100	inf
2.08 7.02304e-310	-3.47672e-314	1	0	100	inf
2.09 7.02304e-310	-3.47672e-314	1	0	100	inf
2.1 7.02304e-310	-3.47672e-314	1	0	100	inf
2.11 7.02304e-310	-3.47672e-314	1	0	100	inf
2.12 7.02304e-310	-3.47672e-314	1	0	100	inf
2.13 7.02304e-310	-3.47672e-314	1	0	100	inf
2.14 7.02304e-310	-3.47672e-314	1	0	100	inf
2.15 7.02304e-310	-3.47672e-314	1	0	100	inf
2.16 7.02304e-310	-3.47672e-314	1	0	100	inf
2.17 7.02304e-310	-3.47672e-314	1	0	100	inf
2.18 7.02304e-310	-3.47672e-314	1	0	100	inf
2.19 7.02304e-310	-3.47672e-314	1	0	100	inf
2.2 7.02304e-310	-3.47672e-314	1	0	100	inf
2.21 7.02304e-310	-3.47672e-314	1	0	100	inf
2.22 7.02304e-310	-3.47672e-314	1	0	100	inf
2.23 7.02304e-310	-3.47672e-314	1	0	100	inf
2.24 7.02304e-310	-3.47672e-314	1	0	100	inf
2.25 7.02304e-310	-3.47672e-314	1	0	100	inf
2.26 7.02304e-310	-3.47672e-314	1	0	100	inf
2.27 7.02304e-310	-3.47672e-314	1	0	100	inf
2.28 7.02304e-310	-3.47672e-314	1	0	100	inf
2.29 7.02304e-310	-3.47672e-314	1	0	100	inf
2.3 7.02304e-310	-3.47672e-314	1	0	100	inf
2.31 7.02304e-310	-3.47672e-314	1	0	100	inf
2.32 7.02304e-310	-3.47672e-314	1	0	100	inf
2.33 7.02304e-310	-3.47672e-314	1	0	100	inf
2.34 7.02304e-310	-3.47672e-314	1	0	100	inf
2.35 7.02304e-310	-3.47672e-314	1	0	100	inf
