# 1:t 2:Norma 3:PosX_Esp 4:CorrienteJ 5:Momento_Esp 6:Energia_Esp 7:Re(psi1_cnt) 8:Im(psi1_cnt) 9:Mod2(psi1_cnt) 10:Re(psi2_cnt) 11:Im(psi2_cnt) 12:Mod2(psi2_cnt)
    0.2700   1.0000000E+00   2.6260227E-01   9.7246250E-01   4.9476405E+00   5.0861531E+00   2.4867689E-02  -3.4300481E-01   1.1827070E-01   5.5323399E-02  -2.7603233E-01   7.9254524E-02
    0.2750   1.0000000E+00   2.6746376E-01   9.7244734E-01   4.9476405E+00   5.0861531E+00   1.6141184E-02  -3.4347534E-01   1.1823584E-01   4.8267903E-02  -2.7729315E-01   7.9221282E-02
    0.2800   1.0000000E+00   2.7232517E-01   9.7243220E-01   4.9476405E+00   5.0861531E+00   7.4072539E-03  -3.4372290E-01   1.1820030E-01   4.1183347E-02  -2.7837303E-01   7.9187613E-02
    0.2850   1.0000000E+00   2.7718651E-01   9.7241712E-01   4.9476405E+00   5.0861531E+00  -1.3283727E-03  -3.4374743E-01   1.1816406E-01   3.4074383E-02  -2.7927132E-01   7.9153535E-02
    0.2900   1.0000000E+00   2.8204777E-01   9.7240213E-01   4.9476405E+00   5.0861531E+00  -1.0059970E-02  -3.4354899E-01   1.1812711E-01   2.6945679E-02  -2.7998749E-01   7.9119065E-02
    0.2950   1.0000000E+00   2.8690895E-01   9.7238726E-01   4.9476405E+00   5.0861531E+00  -1.8781815E-02  -3.4312779E-01   1.1808944E-01   1.9801914E-02  -2.8052113E-01   7.9084220E-02
    0.3000   1.0000000E+00   2.9177006E-01   9.7237255E-01   4.9476405E+00   5.0861531E+00  -2.7488196E-02  -3.4248420E-01   1.1805103E-01   1.2647778E-02  -2.8087195E-01   7.9049019E-02
    0.3050   1.0000000E+00   2.9663110E-01   9.7235803E-01   4.9476405E+00   5.0861531E+00  -3.6173411E-02  -3.4161872E-01   1.1801186E-01   5.4879617E-03  -2.8103979E-01   7.9013479E-02
    0.3100   1.0000000E+00   3.0149207E-01   9.7234374E-01   4.9476405E+00   5.0861531E+00  -4.4831776E-02  -3.4053200E-01   1.1797193E-01  -1.6728384E-03  -2.8102459E-01   7.8977619E-02
    0.3150   1.0000000E+00   3.0635296E-01   9.7232972E-01   4.9476405E+00   5.0861531E+00  -5.3457625E-02  -3.3922484E-01   1.1793121E-01  -8.8299283E-03  -2.8082644E-01   7.8941458E-02
    0.3200   1.0000000E+00   3.1121379E-01   9.7231600E-01   4.9476405E+00   5.0861531E+00  -6.2045318E-02  -3.3769819E-01   1.1788969E-01  -1.5978618E-02  -2.8044554E-01   7.8905015E-02
    0.3250   1.0000000E+00   3.1607455E-01   9.7230261E-01   4.9476405E+00   5.0861531E+00  -7.0589240E-02  -3.3595314E-01   1.1784735E-01  -2.3114225E-02  -2.7988219E-01   7.8868308E-02
    0.3300   1.0000000E+00   3.2093524E-01   9.7228960E-01   4.9476405E+00   5.0861531E+00  -7.9083809E-02  -3.3399092E-01   1.1780418E-01  -3.0232077E-02  -2.7913685E-01   7.8831358E-02
    0.3350   1.0000000E+00   3.2579587E-01   9.7227701E-01   4.9476405E+00   5.0861531E+00  -8.7523477E-02  -3.3181290E-01   1.1776016E-01  -3.7327515E-02  -2.7821006E-01   7.8794182E-02
